subject,course,unit_number,unit_title,project_path,status
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,058,"Argumento, evidência e exemplo",interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/058-argumento-evidencia-e-exemplo.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,059,"Relações de causa, consequência, concessão e condição",interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/059-relacoes-de-causa-consequencia-concessao-e-condicao.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,060,Contra-argumento e refutação,interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/060-contra-argumento-e-refutacao.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,062,"Autoridade, dados e analogia como recursos argumentativos",interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/062-autoridade-dados-e-analogia-como-recursos-argumentativos.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,064,"Fato, opinião, julgamento de valor e hipótese",interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/064-fato-opiniao-julgamento-de-valor-e-hipotese.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,065,"Autoria, fonte, data e contexto de publicação",interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/065-autoria-fonte-data-e-contexto-de-publicacao.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,066,Confiabilidade e qualidade da evidência,interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/066-confiabilidade-e-qualidade-da-evidencia.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,067,"Viés, seleção e enquadramento de informação",interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/067-vies-selecao-e-enquadramento-de-informacao.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,068,"Desinformação, manipulação e checagem",interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/068-desinformacao-manipulacao-e-checagem.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,069,Correlação versus causalidade em textos de divulgação,interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/069-correlacao-versus-causalidade-em-textos-de-divulgacao.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,072,Leitura de texto histórico-documental,interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/072-leitura-de-texto-historico-documental.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,073,Tipos de questões de interpretação,interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/073-tipos-de-questoes-de-interpretacao.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,074,Relações de leitura,interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/074-relacoes-de-leitura.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,075,Comparação entre dois ou mais textos,interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/075-comparacao-entre-dois-ou-mais-textos.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,077,Síntese e identificação de ideia central,interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/077-sintese-e-identificacao-de-ideia-central.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,078,Inferência de significado lexical pelo contexto,interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/078-inferencia-de-significado-lexical-pelo-contexto.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,079,Interpretação de textos literários sem substituir Literatura como disciplina,interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/079-interpretacao-de-textos-literarios-sem-substituir-literatura-como-disciplina.html,PENDENTE_VIDEO_DIRETO
Interpretação de Texto,Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1,080,Leitura argumentada de textos longos,interpretacao_textual/cursos/Curso_Interpretacao_Textual_Teoria_Projeto_E_v0.1/curso_aluno/unidades/080-leitura-argumentada-de-textos-longos.html,PENDENTE_VIDEO_DIRETO
